Customer ID,DOB,Age,Gender,Relationship Status,Address,Tax Resident Country,Profession,Income,KYC,Account Number,ID,Bank,Account Type,Daily Limit,Transaction Date,Transaction Number,Source Account,Destination Account,Amount,Transaction Type,Currency,Transaction Location,Suspicious Flag,Country,City
ce796b42-b973-4795-a34d-17ba5805ab33,2006-06-13,23,Female,Single,"50, Natt Path
Panvel 198335",India,"Surveyor, building control",521988,Pending,GB78EBCB5369163511243,ce796b42-b973-4795-a34d-17ba5805ab33,"Garg, Kale and Rajagopalan",Savings,278191,2024-03-03,85b535ed-f5d6-4879-82eb-8a14340ace11,GB73INWZ3819554837939,GB52BSVD4610155194134,75283,Credit,INR,Jalandhar,Yes,India,Nangloi Jat
39989ec0-531d-42b6-a80c-5c542630b965,1943-05-20,35,Female,Divorced,"78, Keer Circle
Shahjahanpur 915241",India,"Production assistant, radio",572612,Verified,GB29GUPI7372939656462,39989ec0-531d-42b6-a80c-5c542630b965,Suri Inc,Current,468382,2024-03-14,dbf9c505-aea6-46c9-9863-f76ce76ba165,GB67SIAJ7363495050609,GB45ZURZ0006947508616,36341,Credit,INR,Sonipat,Yes,India,Ghaziabad
ac9c74e2-cdeb-4960-a754-8bad595aef24,1989-09-11,33,Male,Divorced,"80/39, Sabharwal
Salem 212833",India,Radiation protection practitioner,734114,Rejected,GB73IMGB8871326713312,ac9c74e2-cdeb-4960-a754-8bad595aef24,Swaminathan-Salvi,Savings,184390,2024-07-10,8d6ba9fc-0974-4216-8ca5-773131243f80,GB64WVME7920469779658,GB29HCJR8354386446553,13012,Debit,INR,Dewas,Yes,India,Kota
88af77d3-f15f-42ff-a89a-0ced3e14a4b1,1945-10-26,45,Male,Widowed,"485
Bhatti Marg, Gandhidham-218440",India,Newspaper journalist,512128,Rejected,GB41GATF0665660479901,88af77d3-f15f-42ff-a89a-0ced3e14a4b1,Dora PLC,Current,343189,2024-03-15,550a89db-b99c-48da-9c01-6a1ee64c8980,GB37NEQJ7314293320074,GB60JXQA6792020865150,89356,Credit,INR,Danapur,No,India,Rampur
6ed2a4ac-0f21-4b05-a084-c9fcfcbd8ac8,1996-08-12,80,Female,Single,"18/818, Ratta Ganj
Bally-905419",India,Textile designer,976324,Rejected,GB86ZFDO0754620822634,6ed2a4ac-0f21-4b05-a084-c9fcfcbd8ac8,"Wali, Behl and Bhagat",Fixed Deposit,170589,2024-01-08,c14826b8-ab2a-4ee2-9bdd-3860c4cd6141,GB72LZIO9448552178112,GB33FKNG8455480816196,60721,Debit,INR,Salem,Yes,India,Siliguri
688df8af-2f42-4b58-bc1e-8fbb61c2dec4,1997-03-18,22,Female,Divorced,"H.No. 42
Sawhney Zila, Hindupur 803786",India,Copy,680728,Verified,GB71RBXG4834085462039,688df8af-2f42-4b58-bc1e-8fbb61c2dec4,Jhaveri-Sem,Savings,204337,2024-01-02,b0fca11e-8cec-413e-afb3-dafa6d9ed7ae,GB62AWFV1563468592153,GB43VBMY6453839990733,37327,Debit,INR,Udaipur,Yes,India,Ahmednagar
3b520373-febd-4555-9410-d4830b2e3d1b,1962-10-04,72,Female,Divorced,"44/09, Misra Ganj
Eluru 951753",India,Water engineer,710000,Rejected,GB63BZDL7344101963737,3b520373-febd-4555-9410-d4830b2e3d1b,"Ravi, Venkataraman and Solanki",Fixed Deposit,134411,2024-02-18,12ef4ae2-746d-4ff4-865d-2030011e33fe,GB60NUWK2199579376024,GB94JRJV6907174785791,85957,Credit,INR,Bhagalpur,No,India,Madhyamgram
250d0c9c-a556-4f18-b145-c4675a0b37e8,1990-09-02,79,Female,Married,"H.No. 93, Deshmukh, Jodhpur 089878",India,Radiation protection practitioner,391328,Rejected,GB27FAUN5460003610679,250d0c9c-a556-4f18-b145-c4675a0b37e8,Dada LLC,Current,59586,2024-02-24,04da2f4c-1127-4e77-8c13-2eec9b1958d8,GB54IEOY2333800775210,GB32VTBB3640741821558,86510,Debit,INR,Deoghar,Yes,India,Kishanganj
860d23d6-4c85-4837-b5cf-489783c8e374,1951-12-16,41,Female,Single,"H.No. 466, Kumar Circle, Bhubaneswar 612068",India,Airline pilot,692945,Rejected,GB98IVXS5300003511447,860d23d6-4c85-4837-b5cf-489783c8e374,Chhabra Group,Savings,172596,2024-03-24,99bc0787-974b-4fff-8563-00bbe6d501fe,GB65XVXD2815545016454,GB95AEPK3316581229381,38040,Credit,INR,Howrah,Yes,India,Thrissur
33a879fd-9091-4a5f-97ad-1730763cd274,2004-02-23,82,Male,Divorced,"595
Bakshi Path
Aligarh 665325",India,Mining engineer,506644,Verified,GB95WRJW3316323056119,33a879fd-9091-4a5f-97ad-1730763cd274,"Batra, Patla and Dua",Current,136056,2024-04-22,ef31b7de-4cd0-43c5-96f0-99a36a4d8542,GB43YJKN2727268551025,GB23KVGD4590178930771,31604,Debit,INR,Kurnool,Yes,India,Khora 
01df3805-5f18-4cea-9b28-9a8432a88b74,1955-07-17,53,Male,Single,"05/26
Sant Zila
Sirsa 850501",India,"Psychologist, occupational",609760,Pending,GB95WAHQ0161627994960,01df3805-5f18-4cea-9b28-9a8432a88b74,"Balay, Kalla and Ganesan",Current,362011,2024-02-25,30ea1704-73df-4948-ada0-ca27fbda1657,GB14AQYB8776475998129,GB35VUXU0777463005673,79948,Credit,INR,Deoghar,No,India,Tezpur
31bd11f9-e0c2-40f6-95b3-d2a2c75b5900,1984-05-14,55,Male,Married,"14/63
Pingle Zila
Jalgaon-871465",India,Medical technical officer,983417,Pending,GB84YMLY6403753150663,31bd11f9-e0c2-40f6-95b3-d2a2c75b5900,"Sandal, Kothari and Saini",Fixed Deposit,216847,2024-02-06,1319d512-4c46-49dd-a290-f0f53500c00f,GB29GJCG2396542387027,GB18UTCA4743882542256,93325,Credit,INR,Etawah,No,India,Ongole
983af186-2d6e-4a7d-aa25-6d90d9e2a4c5,1966-12-29,51,Female,Married,"05
Oza Chowk, North Dumdum-571184",India,Hotel manager,753908,Verified,GB95NKUU7157680685050,983af186-2d6e-4a7d-aa25-6d90d9e2a4c5,"Singhal, Thaman and Sandal",Fixed Deposit,165578,2024-08-02,83ce4772-4e1f-4078-b81d-bbf30f173d8b,GB16ZRGT8318618045507,GB88VXYE8909996474983,38999,Debit,INR,Shahjahanpur,Yes,India,Pallavaram
3e6afae8-fb47-430a-be23-ca69bd48b258,2006-05-17,52,Male,Single,"52/16, Jha Ganj, Eluru 749114",India,Engineering geologist,130447,Pending,GB34BLCO4476438589156,3e6afae8-fb47-430a-be23-ca69bd48b258,Dani-Warrior,Fixed Deposit,455509,2024-10-07,dad7f570-9c21-4083-b99f-0f969efdfa59,GB71SMQL4822121403856,GB21RLXD8970386066988,32491,Credit,INR,Jodhpur,Yes,India,Vijayanagaram
36e238e5-a609-467c-8e76-2047882a3546,1969-11-14,40,Male,Married,"H.No. 10
Palan Path, Saharanpur 017274",India,"Sales professional, IT",259639,Rejected,GB89FSCV3827018556531,36e238e5-a609-467c-8e76-2047882a3546,Sunder-Varghese,Savings,96719,2024-10-30,77ba5bb2-97d3-4fad-b65f-d2fc9a066341,GB40JAKR7184195092425,GB92PHMK8055973769956,56677,Credit,INR,Jhansi,No,India,Nangloi Jat
0aeaebe2-3124-4fcb-86e4-44aa0d068f76,1970-01-10,18,Male,Married,"831, Sangha Zila
Dehri-262165",India,Scientific laboratory technician,896758,Pending,GB88HVOB1138118191024,0aeaebe2-3124-4fcb-86e4-44aa0d068f76,Vohra-Dhingra,Savings,212100,2024-11-06,9087bf0e-9206-4547-96a2-c1824b2a8be7,GB68THKI2725332967609,GB82FTZA4106023413097,50126,Credit,INR,Bhalswa Jahangir Pur,Yes,India,Panipat
b6c843e4-1325-4452-ac29-c1bfb0791b94,1959-08-29,72,Male,Widowed,"01/997, Hayre Chowk, Ambala 430358",India,Health and safety inspector,889411,Verified,GB63BMLW3335091013591,b6c843e4-1325-4452-ac29-c1bfb0791b94,"Raman, Mahajan and Iyengar",Savings,471519,2024-02-28,e039edb1-380a-4d60-b561-32a4739f3249,GB50SCYQ8215921464321,GB20VHUG4401287421139,66701,Credit,INR,Korba,Yes,India,Bidhannagar
d34e976f-df80-4cce-bf3b-4a27328992a1,1979-05-15,31,Female,Single,"20/69
Datta, Pali 883353",India,Waste management officer,623953,Pending,GB75UBYN9708535205718,d34e976f-df80-4cce-bf3b-4a27328992a1,"Rau, Mohanty and Yogi",Fixed Deposit,143520,2024-03-11,b2e1d848-1d87-467a-b9b6-38c804490b5d,GB73WGOJ9440954109070,GB43ECBI4111399055997,3628,Debit,INR,Sambhal,Yes,India,Pudukkottai
59b3f13f-5b1e-4f5c-bd16-6f5606a3a507,1994-05-12,39,Male,Divorced,"00, Kala Road, Saharanpur-643009",India,"Editor, magazine features",886336,Pending,GB31OTEH9546818734405,59b3f13f-5b1e-4f5c-bd16-6f5606a3a507,"Mishra, Kumer and Kaul",Current,417446,2024-04-06,4ad4c360-fd13-450c-9021-2206864bf9eb,GB47IMPD1632345877963,GB59YROK1397491001386,85660,Credit,INR,Ambala,Yes,India,Mysore
7ed8ce64-b876-44fa-8baa-5c4d7b90669d,1967-12-08,25,Female,Widowed,"H.No. 97
Zacharia Street, Dhanbad 933930",India,Herpetologist,215056,Rejected,GB73MKNL2967262305771,7ed8ce64-b876-44fa-8baa-5c4d7b90669d,"Narayan, Lad and De",Fixed Deposit,433785,2024-08-09,861cd2f0-3206-457c-b5e3-2bfa09404351,GB39JIHC7187524810335,GB93RFLZ5343806446410,554,Debit,INR,Ambattur,Yes,India,Panvel
d021a5a7-968c-40f1-a0a4-c25bb9237f7e,1979-06-16,54,Male,Widowed,"70/79, Khare Road
Jamshedpur-322487",India,Information officer,568606,Verified,GB17JGKG2772836643547,d021a5a7-968c-40f1-a0a4-c25bb9237f7e,"Deo, Sankaran and Puri",Fixed Deposit,285366,2024-05-08,0d08f653-9d76-4420-a4aa-f2b63602fef9,GB27ISQX0790699200942,GB38CBIK0461665332976,41665,Debit,INR,Deoghar,No,India,Jehanabad
484fca5f-c72a-4681-bc3c-a3ca18f7c9f7,1966-11-25,32,Male,Widowed,"38/56
Nayak
Mirzapur-012244",India,Conference centre manager,941804,Pending,GB12HFLK8339083875267,484fca5f-c72a-4681-bc3c-a3ca18f7c9f7,Jani-Sem,Savings,336431,2024-04-30,1ef4dec6-3a22-4bde-b082-75f04d543a0e,GB58QXOZ6945112378207,GB73FQXP2032390557459,44530,Credit,INR,Guwahati,No,India,Machilipatnam
c7caa96b-b098-439f-92e9-03c1e33a8123,1969-08-17,58,Female,Single,"H.No. 102
Peri Circle, Nagpur 814664",India,IT technical support officer,600401,Rejected,GB42BYHI5650110592049,c7caa96b-b098-439f-92e9-03c1e33a8123,Kapoor-Varty,Current,469120,2024-04-11,34fdb434-d2cc-4c37-b6fb-22628d82d8ae,GB43ETOM2146554653062,GB52KCEH8274907782861,80362,Credit,INR,Berhampore,Yes,India,Motihari
397e1c39-8e7a-472b-93c3-9979f9405ecf,1937-01-27,20,Male,Widowed,"23/396
Thakur, Ulhasnagar 319039",India,Colour technologist,166673,Verified,GB36UBGH2356861591561,397e1c39-8e7a-472b-93c3-9979f9405ecf,"Nanda, Ben and Borde",Current,75489,2024-04-02,e244aca8-cd4c-43a2-893c-656eb5fab19e,GB72FDLL4276331162798,GB35ORWQ2010723590188,33994,Debit,INR,Bhilwara,No,India,Khandwa
64773598-dede-4220-bcdb-3a5d1e5d51bb,1984-07-30,54,Male,Married,"57/40
Tak Nagar, Bhilai 343183",India,"Engineer, aeronautical",628740,Verified,GB57JNJZ7799633035243,64773598-dede-4220-bcdb-3a5d1e5d51bb,Saran Group,Fixed Deposit,333550,2024-04-16,213122a2-1662-4d63-8b10-b8e0210d8698,GB96BKBE1811012694071,GB77GTXT8803209744992,67416,Credit,INR,Satna,Yes,India,Rourkela
794daba2-251a-44b7-8cff-3e991e8e2d52,1945-03-27,22,Male,Widowed,"H.No. 447, Kapadia Chowk, Mahbubnagar 747398",India,Personnel officer,211019,Rejected,GB41NMGD5930810653356,794daba2-251a-44b7-8cff-3e991e8e2d52,Bath Ltd,Savings,307636,2024-05-15,f7a786be-63ab-4065-85f1-7c4d4e60ae0c,GB16TIMS2201205958763,GB47MBLY8679969499124,22961,Credit,INR,Bardhaman,No,India,Ramgarh
6f651019-4f9d-4bbb-a405-823414ab0236,1956-01-09,73,Male,Married,"843
Varma Nagar
Jalandhar 565963",India,Intelligence analyst,108408,Rejected,GB90BDTQ6165355552551,6f651019-4f9d-4bbb-a405-823414ab0236,Oommen-Mahal,Fixed Deposit,384033,2024-03-29,656930b8-95b3-4690-a9a0-b73326e0e537,GB73HTDH4724240035517,GB61UBIE7335114774659,71701,Debit,INR,Mysore,No,India,Cuttack
d83ec1e5-15fc-4f40-85ab-d40367418726,1973-07-09,55,Female,Married,"35
Madan Road
Akola-314665",India,"Psychologist, occupational",865989,Pending,GB77DVCR3273954020574,d83ec1e5-15fc-4f40-85ab-d40367418726,"Mukhopadhyay, Narasimhan and Gola",Savings,394485,2024-10-28,06b1b0ea-29db-492a-8bf6-37b494307158,GB88OODN7107634297715,GB86WNRJ7775941111367,9454,Credit,INR,Lucknow,Yes,India,Ajmer
a82c84ab-ef10-437f-8ba9-3005c4022537,1963-11-16,89,Female,Married,"52/376, Chatterjee Street, Kozhikode 125014",India,Insurance underwriter,949930,Rejected,GB15IFSV3678046914588,a82c84ab-ef10-437f-8ba9-3005c4022537,Mani-Merchant,Savings,91779,2024-05-20,054e5126-7953-40f7-8a13-93ab39b3c49d,GB46HZAD0562401147426,GB60IYLI6698497632742,13272,Debit,INR,Bikaner,Yes,India,Ichalkaranji
1c8b9244-5119-41d8-9b28-36ea46e98b75,1934-03-04,26,Male,Married,"H.No. 97, Dara Marg, Bardhaman 395200",India,Accommodation manager,304935,Pending,GB66DXVB7143856238892,1c8b9244-5119-41d8-9b28-36ea46e98b75,Rajagopalan-Jaggi,Savings,490784,2024-01-17,6d618061-9e63-456a-9e2d-d66fc3ab728a,GB09SWPE6988129259296,GB93LUTN6436696837109,62894,Debit,INR,Anantapur,Yes,India,Anantapur
b766443f-a245-4f92-bbd4-34fafbbbb0c9,1975-10-14,54,Male,Married,"H.No. 424, Chahal Ganj
Aurangabad 046418",India,Translator,134245,Rejected,GB42AXEV3162995133791,b766443f-a245-4f92-bbd4-34fafbbbb0c9,"Kapoor, Trivedi and Sheth",Current,132826,2024-05-23,1cf880e9-23a5-4293-bffe-ae995fe5162e,GB22JPQV0636792608083,GB56RSLA2181326531632,93960,Credit,INR,Nandyal,Yes,India,Dewas
d5cef1e4-bc5a-46a2-a854-ce425a5f8658,1986-07-13,56,Female,Single,"336
Ravel Street, Tiruppur-055904",India,Emergency planning/management officer,964617,Pending,GB83PEUB2835763822789,d5cef1e4-bc5a-46a2-a854-ce425a5f8658,Bail PLC,Savings,70973,2024-05-06,dcb1c60b-d4ef-48c5-9530-5e900fe00010,GB19GVSM3706881470570,GB02PEWE9575013901643,15624,Debit,INR,Noida,No,India,Morena
31389027-8c28-4cd4-a461-d43b8e1ccee9,1950-09-13,27,Male,Single,"H.No. 730
Karan Ganj, Narasaraopet-179662",India,Air cabin crew,164990,Rejected,GB59CZDP9113654098978,31389027-8c28-4cd4-a461-d43b8e1ccee9,"Narain, Chaudhari and Oak",Current,454171,2024-03-22,dd1605b7-a8fe-44bf-8f5e-13c0452bca94,GB98BMLA7952328992477,GB66EGIF1321477502353,6191,Credit,INR,Bardhaman,Yes,India,Ramgarh
fa39ff70-4286-4c45-b03f-e59109753085,1960-01-09,31,Male,Married,"H.No. 65
Pandey Marg, Nellore-730045",India,"Designer, graphic",753693,Verified,GB53XSPJ6302842649405,fa39ff70-4286-4c45-b03f-e59109753085,Peri Ltd,Savings,230187,2024-09-15,b4304723-53b8-4f34-981c-abd0b4fc6bf7,GB49THXX8340825839453,GB18ZMLR6556643814157,19858,Credit,INR,Bongaigaon,Yes,India,Bardhaman
44baf427-1e49-4c9e-a9cf-0d4236771ea6,1957-08-09,20,Male,Widowed,"571, Kohli, Ahmednagar 009589",India,"Geologist, wellsite",435340,Verified,GB50AQYT0963774260336,44baf427-1e49-4c9e-a9cf-0d4236771ea6,"Bhattacharyya, Chander and Mukhopadhyay",Current,87666,2024-04-16,1d749336-6de5-4027-a1ec-e55eb486af13,GB81DGDF3385183438341,GB49GTWZ7319509423087,98709,Debit,INR,Phagwara,Yes,India,Rewa
5dff74f4-9876-45b0-a3ac-2b84be35a534,1989-05-15,83,Male,Single,"H.No. 375
Sahni Chowk
Akola-740190",India,Local government officer,965961,Pending,GB92RPNS7130564589525,5dff74f4-9876-45b0-a3ac-2b84be35a534,Dara Ltd,Savings,237096,2024-01-29,fa0baab0-663b-4799-99de-82a0e8a3b05f,GB62DKSE6844529013715,GB79HIZO2638887272778,96736,Debit,INR,Phagwara,No,India,Bhagalpur
d7c8c77f-b470-4892-90c2-38832a168138,1956-10-21,81,Female,Single,"H.No. 952
Lala Street, Ballia-719599",India,Environmental manager,664114,Pending,GB27UTMK2989781664579,d7c8c77f-b470-4892-90c2-38832a168138,"Nagar, Raju and Shah",Current,105735,2024-09-25,7115f5f4-7bf2-463d-bf5b-a46e2038b885,GB78FYGX2152982987338,GB02NPUF0984481074604,63155,Credit,INR,Bongaigaon,No,India,Ongole
a7b4913b-5624-4f64-87b9-2b789469d522,1984-01-04,72,Male,Divorced,"H.No. 133, Mahal Ganj, Siwan 863381",India,Advice worker,901835,Rejected,GB24LAFJ6702591426677,a7b4913b-5624-4f64-87b9-2b789469d522,Gara-Krish,Fixed Deposit,230254,2024-10-08,9370f048-2bf9-4a1e-bc2e-6c129e698cbd,GB85NXMK5862714630873,GB59JAVA4900938555189,37232,Debit,INR,Bhavnagar,No,India,Coimbatore
8d05f9d4-df90-4777-a566-5a4df4296e60,1958-03-28,27,Female,Divorced,"H.No. 93, Ahuja, Bongaigaon 666718",India,"Accountant, chartered public finance",563328,Verified,GB30IVDL1758661890266,8d05f9d4-df90-4777-a566-5a4df4296e60,Bandi-Bhandari,Current,439118,2024-07-10,f6ecd320-ca5a-458d-add7-10035aa3cdad,GB40OJTP5415270764530,GB16LHTQ1364206959729,53791,Debit,INR,Jammu,No,India,Hapur
6037a3a7-5000-427b-9b72-32e6a35b8ec0,1977-09-20,71,Female,Widowed,"037
Tripathi Path
Proddatur 773122",India,Geoscientist,910479,Rejected,GB38ZKEY0998626704754,6037a3a7-5000-427b-9b72-32e6a35b8ec0,Sankaran-Vig,Fixed Deposit,83861,2024-10-27,3f9d7cf6-4de7-4665-be7b-f2ce781a268d,GB36ANJT7997655925497,GB08EQGJ1724125879089,24589,Credit,INR,Kollam,No,India,Bangalore
59bbb4dc-975f-4838-a1ba-4586e54d37a1,1933-12-06,58,Male,Married,"31/860, Mani Marg, Cuttack 583386",India,"Designer, television/film set",558283,Pending,GB48YUAI4107445060903,59bbb4dc-975f-4838-a1ba-4586e54d37a1,"Agarwal, Dhillon and Chadha",Current,155548,2024-09-16,683ed209-e7e5-4bb5-a53d-2dd1a47f0382,GB41WKDD3512283789916,GB58SQHQ5486719061548,97510,Debit,INR,Nashik,Yes,India,South Dumdum
5bdfd814-3f3d-4382-994c-ceeff9e78a22,1971-10-05,22,Male,Single,"35/11, Chaudhary Nagar, Panchkula 675502",India,"Production assistant, radio",197647,Verified,GB15RKEN5076925773599,5bdfd814-3f3d-4382-994c-ceeff9e78a22,Kannan PLC,Fixed Deposit,89899,2024-03-18,2d9a5462-9b7f-4e35-96fb-588cde44ea1c,GB82NOHY4991070020723,GB86NEZU0328031280368,87100,Credit,INR,Bangalore,Yes,India,Nagaon
05b7e19c-c846-4f9c-8563-a8eb667efc95,1989-11-18,74,Male,Married,"137
Nair Nagar
Kochi-269864",India,"Editor, film/video",532854,Rejected,GB50RIUQ1615087469775,05b7e19c-c846-4f9c-8563-a8eb667efc95,Tiwari-Tiwari,Current,178053,2024-01-09,3f6ed3e2-d20a-4b50-bad2-5d095cd509a0,GB84JINN4420329738877,GB09BTVR7009139183269,86940,Debit,INR,Ajmer,No,India,Rampur
e64ad344-e8b7-462e-9d32-af13f971ff8f,1992-01-06,76,Male,Divorced,"438
Jhaveri Marg, Thane 495343",India,Adult nurse,649063,Pending,GB88TWCP4830566785644,e64ad344-e8b7-462e-9d32-af13f971ff8f,"Mannan, Nori and Mannan",Fixed Deposit,51930,2024-08-18,1fdbdbfa-b7bb-4adc-9d89-735200d906af,GB25MLTP7582206931234,GB91IOTX4340823955937,15782,Credit,INR,Nizamabad,Yes,India,Singrauli
6f3f49f4-f025-4f13-8b00-bc3b68cd12ac,1938-04-28,27,Male,Divorced,"50/278, Salvi Chowk, Bikaner-371018",India,Air cabin crew,102696,Verified,GB66RKVC5037819344037,6f3f49f4-f025-4f13-8b00-bc3b68cd12ac,"Gokhale, Khanna and Padmanabhan",Savings,378227,2024-11-09,dc880a29-d745-4dd0-8fc7-a6d20dbb5f55,GB27UOKR6008028137888,GB24HBHO0202737158697,75202,Credit,INR,Shahjahanpur,Yes,India,Shimoga
645c4a1f-7bc6-472c-a02f-17a8bbf6da7c,1982-02-24,54,Female,Married,"H.No. 333
Amble Chowk, Sikar 170577",India,Artist,388210,Rejected,GB21SVIG2984481166815,645c4a1f-7bc6-472c-a02f-17a8bbf6da7c,"Lanka, Lalla and Sanghvi",Savings,283773,2024-05-20,6afb2c2b-fb80-41c3-b4ad-fc2668ac5189,GB70IZDE8889960526840,GB73WYKV0003531303992,45932,Debit,INR,Gurgaon,Yes,India,Kumbakonam
e1d49a09-26bb-4c32-b045-ca2fe01714ba,1964-12-06,18,Female,Divorced,"75/00, Kade Road, Singrauli 973357",India,Therapeutic radiographer,480121,Pending,GB83RNQJ6447910046863,e1d49a09-26bb-4c32-b045-ca2fe01714ba,"Bhandari, Puri and Vora",Savings,394474,2024-01-07,d1ee6a0c-7f28-4b0e-9333-bd70ac73e119,GB23HLRK9900376744910,GB28ICDH8953276150121,14822,Debit,INR,Shivpuri,No,India,Akola
064e5b83-ef98-4d94-bedd-248051eec456,1972-09-17,42,Male,Divorced,"93/268
Minhas, Vasai-Virar 851453",India,"Therapist, drama",815998,Rejected,GB51NVYL1070314194604,064e5b83-ef98-4d94-bedd-248051eec456,Puri and Sons,Savings,330300,2024-10-28,d97eb2fc-26fc-474c-b58d-3e42ed1e054f,GB45OCRM1828173252904,GB43NNBG8172377061439,51185,Credit,INR,Hubli–Dharwad,Yes,India,Jamshedpur
be9fe979-e58b-4570-a766-ec38efdab524,2004-07-03,44,Male,Single,"H.No. 583, Balan, Agra 121753",India,Wellsite geologist,272909,Pending,GB37WWVI1654598133662,be9fe979-e58b-4570-a766-ec38efdab524,"Bose, Khatri and Kapoor",Current,203425,2024-10-21,68ec9e22-49fa-4781-af79-e82cbea82e21,GB43BZUB6640610190400,GB04MRTR2711906333011,86831,Debit,INR,Bhagalpur,Yes,India,Serampore
ea805229-b445-4af3-96dc-ae4e89ec5252,1959-04-20,19,Male,Married,"97
Narain Marg, Chennai-366274",India,"Surveyor, planning and development",667536,Verified,GB44ZBNZ5306521356552,ea805229-b445-4af3-96dc-ae4e89ec5252,Kothari Group,Current,107120,2024-05-01,8fbd4130-9758-4cd6-9ac2-4c5acd8801de,GB93UTHX4029455859672,GB78LCHL5305815490142,58148,Credit,INR,Durg,No,India,Jorhat
f18e44f8-23b1-4a5b-9832-03de13c49a5c,1976-09-19,26,Female,Divorced,"851, Dey Zila
Etawah-487438",India,"Accountant, chartered certified",408897,Verified,GB84GLGM7540924344235,f18e44f8-23b1-4a5b-9832-03de13c49a5c,Chadha Inc,Fixed Deposit,311934,2024-04-15,3bb47ebf-ce0e-4ed3-95e2-eb529d3eef19,GB82VVJF0400144566298,GB88UDTN7549717616147,35288,Credit,INR,Katni,No,India,Tezpur
29562672-234e-4815-b0ff-f4f66876826d,1971-08-16,29,Female,Widowed,"H.No. 44, Swamy Chowk
Tiruvottiyur-468790",India,Herbalist,546614,Verified,GB75AGXW1348306198314,29562672-234e-4815-b0ff-f4f66876826d,"Chaudhari, Raj and Purohit",Fixed Deposit,114195,2024-05-20,ce89ce20-ca95-43d2-84e8-b77703b267e2,GB92FLPH3453227372254,GB56VAEI1788363780516,36853,Debit,INR,Panchkula,No,India,Maheshtala
07fe7ec8-118d-4ca6-af52-9eb616292b04,1965-07-21,61,Female,Married,"25/481, Deshmukh Circle, Haridwar 205433",India,Higher education lecturer,559294,Verified,GB06AQIR1903296027678,07fe7ec8-118d-4ca6-af52-9eb616292b04,Nagar-Virk,Current,401515,2024-08-16,4562daff-16b2-4435-bbb8-be94703f1ed0,GB97CNUG1151666357058,GB33EJJS0202845694633,44012,Debit,INR,North Dumdum,Yes,India,Ludhiana
25de5341-4544-469e-812c-2611de415380,1989-01-26,46,Female,Single,"77, Sachdev Marg, Bangalore-403922",India,Multimedia programmer,280008,Pending,GB04GNXT8020092444963,25de5341-4544-469e-812c-2611de415380,Chacko Inc,Fixed Deposit,207506,2024-03-09,aaf2264b-0493-4838-ab1d-a4e386ce8b03,GB54KWQC8539817778997,GB53SSOH9188090069673,3667,Debit,INR,Kolkata,Yes,India,Gudivada
7e92596f-c896-42ea-bd1c-9a78350b62e7,1976-07-27,29,Female,Widowed,"62/43
Golla Nagar
Jamalpur 502676",India,Chiropractor,502224,Rejected,GB80ZJBI3269253805660,7e92596f-c896-42ea-bd1c-9a78350b62e7,Borah LLC,Fixed Deposit,396558,2024-02-20,197e30de-8aa9-4d3f-bd63-37b3d5957c15,GB79WRYD7857028273726,GB39JQBZ7237126913674,85779,Credit,INR,Dehri,No,India,Madurai
b175631d-6ca6-4a60-b01b-9ea6b889d6c7,1988-04-17,66,Female,Married,"H.No. 10, Karan Road
Guwahati-386040",India,"Buyer, retail",910887,Rejected,GB46TNTC6888091131699,b175631d-6ca6-4a60-b01b-9ea6b889d6c7,"Barad, Raval and Nadkarni",Current,357723,2024-08-08,8950724d-7dbf-437f-8107-d458a85e8694,GB73JLPW0404432438133,GB32ONDA8221268837733,9145,Credit,INR,Guntur,No,India,Khandwa
86e396dd-4aaa-4cc8-9cc3-339446780a81,1974-10-14,52,Female,Widowed,"48/561
Chatterjee, Jabalpur-551646",India,Education administrator,423495,Rejected,GB35QJSB8482736034941,86e396dd-4aaa-4cc8-9cc3-339446780a81,"Sethi, Edwin and Majumdar",Savings,93963,2024-04-11,57c22aee-6d7e-4c63-ad26-74be2a6ba43a,GB26KACE5560519959527,GB89DYXZ9872767847365,3683,Debit,INR,Alappuzha,No,India,Medininagar
c8bbea21-dd5d-4b9b-94f7-5de64b427008,1956-10-16,32,Male,Widowed,"96/075, Narayanan Road
Aligarh-054693",India,Network engineer,331187,Pending,GB63SWCS1490645625699,c8bbea21-dd5d-4b9b-94f7-5de64b427008,"Dasgupta, Sandal and Natarajan",Savings,185537,2024-04-15,71a261d8-2da2-4193-9e73-0261181a00c0,GB09HGDO2092504321857,GB33TCSS5005116769549,75740,Credit,INR,New Delhi,Yes,India,Thiruvananthapuram
8c590de0-bba5-4e17-a940-17f9aa66242d,1933-12-14,84,Male,Single,"00/12, Sharma Path, Begusarai-628725",India,"Psychologist, occupational",271004,Pending,GB45COAO6910791192729,8c590de0-bba5-4e17-a940-17f9aa66242d,Dash Inc,Current,276553,2024-04-27,7f41f949-6a47-4023-9f1c-f4b21f4801e6,GB50TDBG1270768290261,GB70DQRH3901109535152,42201,Credit,INR,Giridih,No,India,Loni
